fact_id,source_id,fact_source,event_type,date_id,event_date,is_exam_period_event,user_id,book_id,branch_id,category_id,reservation_status,loan_date,due_date,return_date,loan_duration_days,days_overdue,penalty_amount,wait_days,quantity,total_copies,available_copies,active_loans,utilization_rate,availability_rate,out_of_stock,loan_count_total,loan_count_120d,unsatisfied_reservations,reallocation_priority
F0014745,14745,event,reservation,20250611,2025-06-11,True,90,8,2,1,fulfilled,,,,,0,0,0,1,,,,,,,,,,
F0014746,14746,event,reservation,20250611,2025-06-11,True,151,4,5,1,fulfilled,,,,,0,0,12,1,,,,,,,,,,
F0014747,14747,event,reservation,20250611,2025-06-11,True,316,33,1,5,fulfilled,,,,,0,0,5,1,,,,,,,,,,
F0014748,14748,event,reservation,20250611,2025-06-11,True,133,41,5,6,pending,,,,,0,0,12,1,,,,,,,,,,
F0014749,14749,event,reservation,20250611,2025-06-11,True,160,14,2,2,fulfilled,,,,,0,0,1,1,,,,,,,,,,
F0014750,14750,event,reservation,20250611,2025-06-11,True,33,19,2,3,pending,,,,,0,0,7,1,,,,,,,,,,
F0014751,14751,event,reservation,20250611,2025-06-11,True,368,6,1,1,pending,,,,,0,0,3,1,,,,,,,,,,
F0014752,14752,event,reservation,20250612,2025-06-12,True,239,12,6,2,pending,,,,,0,0,4,1,,,,,,,,,,
F0014753,14753,event,reservation,20250612,2025-06-12,True,11,1,2,1,pending,,,,,0,0,8,1,,,,,,,,,,
F0014754,14754,event,reservation,20250612,2025-06-12,True,292,9,1,2,cancelled,,,,,0,0,8,1,,,,,,,,,,
F0014755,14755,event,reservation,20250612,2025-06-12,True,262,5,5,1,fulfilled,,,,,0,0,13,1,,,,,,,,,,
F0014756,14756,event,reservation,20250612,2025-06-12,True,235,25,1,4,pending,,,,,0,0,8,1,,,,,,,,,,
F0014757,14757,event,reservation,20250612,2025-06-12,True,283,1,5,1,cancelled,,,,,0,0,11,1,,,,,,,,,,
F0014758,14758,event,reservation,20250612,2025-06-12,True,147,17,1,3,pending,,,,,0,0,5,1,,,,,,,,,,
F0014759,14759,event,reservation,20250612,2025-06-12,True,151,19,2,3,cancelled,,,,,0,0,11,1,,,,,,,,,,
F0014760,14760,event,reservation,20250612,2025-06-12,True,175,26,5,4,pending,,,,,0,0,2,1,,,,,,,,,,
F0014761,14761,event,reservation,20250612,2025-06-12,True,353,11,5,2,pending,,,,,0,0,15,1,,,,,,,,,,
F0014762,14762,event,reservation,20250612,2025-06-12,True,344,11,1,2,pending,,,,,0,0,6,1,,,,,,,,,,
F0014763,14763,event,reservation,20250612,2025-06-12,True,5,22,2,3,fulfilled,,,,,0,0,2,1,,,,,,,,,,
F0014764,14764,event,reservation,20250612,2025-06-12,True,169,9,5,2,pending,,,,,0,0,18,1,,,,,,,,,,
F0014765,14765,event,reservation,20250612,2025-06-12,True,235,14,1,2,fulfilled,,,,,0,0,2,1,,,,,,,,,,
F0014766,14766,event,reservation,20250612,2025-06-12,True,410,25,1,4,fulfilled,,,,,0,0,16,1,,,,,,,,,,
F0014767,14767,event,reservation,20250613,2025-06-13,True,285,12,5,2,cancelled,,,,,0,0,8,1,,,,,,,,,,
F0014768,14768,event,reservation,20250613,2025-06-13,True,121,37,5,5,fulfilled,,,,,0,0,2,1,,,,,,,,,,
F0014769,14769,event,reservation,20250613,2025-06-13,True,375,1,5,1,cancelled,,,,,0,0,17,1,,,,,,,,,,
F0014770,14770,event,reservation,20250613,2025-06-13,True,408,26,1,4,fulfilled,,,,,0,0,2,1,,,,,,,,,,
F0014771,14771,event,reservation,20250613,2025-06-13,True,245,15,5,2,fulfilled,,,,,0,0,4,1,,,,,,,,,,
F0014772,14772,event,reservation,20250613,2025-06-13,True,321,25,5,4,fulfilled,,,,,0,0,15,1,,,,,,,,,,
F0014773,14773,event,reservation,20250613,2025-06-13,True,355,26,2,4,cancelled,,,,,0,0,9,1,,,,,,,,,,
F0014774,14774,event,reservation,20250613,2025-06-13,True,233,10,5,2,fulfilled,,,,,0,0,8,1,,,,,,,,,,
F0014775,14775,event,reservation,20250613,2025-06-13,True,117,32,4,4,cancelled,,,,,0,0,3,1,,,,,,,,,,
F0014776,14776,event,reservation,20250613,2025-06-13,True,168,1,1,1,pending,,,,,0,0,9,1,,,,,,,,,,
F0014777,14777,event,reservation,20250613,2025-06-13,True,208,1,1,1,cancelled,,,,,0,0,7,1,,,,,,,,,,
F0014778,14778,event,reservation,20250613,2025-06-13,True,254,9,2,2,pending,,,,,0,0,18,1,,,,,,,,,,
F0014779,14779,event,reservation,20250613,2025-06-13,True,389,25,4,4,cancelled,,,,,0,0,19,1,,,,,,,,,,
F0014780,14780,event,reservation,20250613,2025-06-13,True,373,4,5,1,cancelled,,,,,0,0,10,1,,,,,,,,,,
F0014781,14781,event,reservation,20250614,2025-06-14,True,200,25,1,4,cancelled,,,,,0,0,10,1,,,,,,,,,,
F0014782,14782,event,reservation,20250614,2025-06-14,True,238,26,1,4,pending,,,,,0,0,12,1,,,,,,,,,,
F0014783,14783,event,reservation,20250614,2025-06-14,True,335,8,1,1,pending,,,,,0,0,6,1,,,,,,,,,,
F0014784,14784,event,reservation,20250615,2025-06-15,True,180,23,4,3,fulfilled,,,,,0,0,1,1,,,,,,,,,,
F0014785,14785,event,reservation,20250615,2025-06-15,True,302,11,5,2,cancelled,,,,,0,0,14,1,,,,,,,,,,
F0014786,14786,event,reservation,20250615,2025-06-15,True,37,56,5,7,fulfilled,,,,,0,0,3,1,,,,,,,,,,
F0014787,14787,event,reservation,20250615,2025-06-15,True,43,18,3,3,pending,,,,,0,0,17,1,,,,,,,,,,
F0014788,14788,event,reservation,20250616,2025-06-16,True,411,39,1,5,fulfilled,,,,,0,0,3,1,,,,,,,,,,
F0014789,14789,event,reservation,20250616,2025-06-16,True,193,4,2,1,pending,,,,,0,0,15,1,,,,,,,,,,
F0014790,14790,event,reservation,20250616,2025-06-16,True,416,25,5,4,pending,,,,,0,0,13,1,,,,,,,,,,
F0014791,14791,event,reservation,20250616,2025-06-16,True,368,18,1,3,cancelled,,,,,0,0,8,1,,,,,,,,,,
F0014792,14792,event,reservation,20250616,2025-06-16,True,391,12,2,2,pending,,,,,0,0,8,1,,,,,,,,,,
F0014793,14793,event,reservation,20250616,2025-06-16,True,417,27,1,4,fulfilled,,,,,0,0,1,1,,,,,,,,,,
F0014794,14794,event,reservation,20250616,2025-06-16,True,223,11,5,2,pending,,,,,0,0,16,1,,,,,,,,,,
F0014795,14795,event,reservation,20250616,2025-06-16,True,16,19,1,3,pending,,,,,0,0,5,1,,,,,,,,,,
F0014796,14796,event,reservation,20250616,2025-06-16,True,321,4,5,1,pending,,,,,0,0,8,1,,,,,,,,,,
F0014797,14797,event,reservation,20250616,2025-06-16,True,50,9,2,2,pending,,,,,0,0,6,1,,,,,,,,,,
F0014798,14798,event,reservation,20250616,2025-06-16,True,22,51,1,7,fulfilled,,,,,0,0,4,1,,,,,,,,,,
F0014799,14799,event,reservation,20250616,2025-06-16,True,409,42,1,6,pending,,,,,0,0,10,1,,,,,,,,,,
F0014800,14800,event,reservation,20250616,2025-06-16,True,131,26,1,4,fulfilled,,,,,0,0,11,1,,,,,,,,,,
F0014801,14801,event,reservation,20250616,2025-06-16,True,183,54,2,7,fulfilled,,,,,0,0,5,1,,,,,,,,,,
F0014802,14802,event,reservation,20250616,2025-06-16,True,241,1,1,1,pending,,,,,0,0,11,1,,,,,,,,,,
F0014803,14803,event,reservation,20250617,2025-06-17,True,421,19,1,3,fulfilled,,,,,0,0,17,1,,,,,,,,,,
F0014804,14804,event,reservation,20250617,2025-06-17,True,146,33,5,5,pending,,,,,0,0,4,1,,,,,,,,,,
F0014805,14805,event,reservation,20250617,2025-06-17,True,212,4,2,1,cancelled,,,,,0,0,15,1,,,,,,,,,,
F0014806,14806,event,reservation,20250617,2025-06-17,True,37,11,5,2,pending,,,,,0,0,6,1,,,,,,,,,,
F0014807,14807,event,reservation,20250617,2025-06-17,True,378,17,1,3,cancelled,,,,,0,0,10,1,,,,,,,,,,
F0014808,14808,event,reservation,20250617,2025-06-17,True,94,21,3,3,fulfilled,,,,,0,0,1,1,,,,,,,,,,
F0014809,14809,event,reservation,20250617,2025-06-17,True,391,19,1,3,pending,,,,,0,0,14,1,,,,,,,,,,
F0014810,14810,event,reservation,20250618,2025-06-18,True,365,16,1,2,fulfilled,,,,,0,0,2,1,,,,,,,,,,
F0014811,14811,event,reservation,20250618,2025-06-18,True,54,2,1,1,pending,,,,,0,0,12,1,,,,,,,,,,
F0014812,14812,event,reservation,20250618,2025-06-18,True,174,20,1,3,fulfilled,,,,,0,0,12,1,,,,,,,,,,
F0014813,14813,event,reservation,20250618,2025-06-18,True,168,1,5,1,fulfilled,,,,,0,0,9,1,,,,,,,,,,
F0014814,14814,event,reservation,20250618,2025-06-18,True,60,9,1,2,fulfilled,,,,,0,0,13,1,,,,,,,,,,
F0014815,14815,event,reservation,20250618,2025-06-18,True,49,1,2,1,cancelled,,,,,0,0,8,1,,,,,,,,,,
F0014816,14816,event,reservation,20250618,2025-06-18,True,55,2,1,1,cancelled,,,,,0,0,15,1,,,,,,,,,,
F0014817,14817,event,reservation,20250618,2025-06-18,True,274,2,1,1,cancelled,,,,,0,0,13,1,,,,,,,,,,
F0014818,14818,event,reservation,20250618,2025-06-18,True,279,1,3,1,pending,,,,,0,0,14,1,,,,,,,,,,
F0014819,14819,event,reservation,20250618,2025-06-18,True,22,10,4,2,fulfilled,,,,,0,0,8,1,,,,,,,,,,
F0014820,14820,event,reservation,20250618,2025-06-18,True,333,13,3,2,fulfilled,,,,,0,0,9,1,,,,,,,,,,
F0014821,14821,event,reservation,20250619,2025-06-19,True,254,4,5,1,pending,,,,,0,0,9,1,,,,,,,,,,
F0014822,14822,event,reservation,20250619,2025-06-19,True,171,4,1,1,pending,,,,,0,0,15,1,,,,,,,,,,
F0014823,14823,event,reservation,20250619,2025-06-19,True,203,72,1,9,fulfilled,,,,,0,0,0,1,,,,,,,,,,
F0014824,14824,event,reservation,20250619,2025-06-19,True,301,17,1,3,cancelled,,,,,0,0,7,1,,,,,,,,,,
F0014825,14825,event,reservation,20250619,2025-06-19,True,244,15,1,2,pending,,,,,0,0,10,1,,,,,,,,,,
F0014826,14826,event,reservation,20250619,2025-06-19,True,328,2,5,1,cancelled,,,,,0,0,12,1,,,,,,,,,,
F0014827,14827,event,reservation,20250619,2025-06-19,True,339,59,1,8,fulfilled,,,,,0,0,2,1,,,,,,,,,,
F0014828,14828,event,reservation,20250619,2025-06-19,True,208,7,1,1,fulfilled,,,,,0,0,2,1,,,,,,,,,,
F0014829,14829,event,reservation,20250620,2025-06-20,True,447,41,1,6,fulfilled,,,,,0,0,13,1,,,,,,,,,,
F0014830,14830,event,reservation,20250620,2025-06-20,True,380,1,1,1,cancelled,,,,,0,0,9,1,,,,,,,,,,
F0014831,14831,event,reservation,20250620,2025-06-20,True,51,8,1,1,fulfilled,,,,,0,0,1,1,,,,,,,,,,
F0014832,14832,event,reservation,20250620,2025-06-20,True,152,1,1,1,pending,,,,,0,0,18,1,,,,,,,,,,
F0014833,14833,event,reservation,20250620,2025-06-20,True,16,5,4,1,cancelled,,,,,0,0,4,1,,,,,,,,,,
F0014834,14834,event,reservation,20250620,2025-06-20,True,387,2,1,1,cancelled,,,,,0,0,13,1,,,,,,,,,,
F0014835,14835,event,reservation,20250620,2025-06-20,True,241,11,5,2,fulfilled,,,,,0,0,17,1,,,,,,,,,,
F0014836,14836,event,reservation,20250621,2025-06-21,False,122,2,4,1,fulfilled,,,,,0,0,10,1,,,,,,,,,,
F0014837,14837,event,reservation,20250621,2025-06-21,False,118,3,1,1,pending,,,,,0,0,2,1,,,,,,,,,,
F0014838,14838,event,reservation,20250623,2025-06-23,False,278,19,1,3,fulfilled,,,,,0,0,4,1,,,,,,,,,,
F0014839,14839,event,reservation,20250623,2025-06-23,False,110,4,5,1,cancelled,,,,,0,0,19,1,,,,,,,,,,
F0014840,14840,event,reservation,20250623,2025-06-23,False,61,16,2,2,fulfilled,,,,,0,0,3,1,,,,,,,,,,
F0014841,14841,event,reservation,20250623,2025-06-23,False,18,1,5,1,fulfilled,,,,,0,0,9,1,,,,,,,,,,
F0014842,14842,event,reservation,20250623,2025-06-23,False,8,1,4,1,fulfilled,,,,,0,0,8,1,,,,,,,,,,
F0014843,14843,event,reservation,20250624,2025-06-24,False,245,25,5,4,fulfilled,,,,,0,0,5,1,,,,,,,,,,
F0014844,14844,event,reservation,20250624,2025-06-24,False,353,3,5,1,fulfilled,,,,,0,0,5,1,,,,,,,,,,
F0014845,14845,event,reservation,20250624,2025-06-24,False,258,18,1,3,fulfilled,,,,,0,0,5,1,,,,,,,,,,
F0014846,14846,event,reservation,20250627,2025-06-27,False,359,16,5,2,fulfilled,,,,,0,0,1,1,,,,,,,,,,
F0014847,14847,event,reservation,20250629,2025-06-29,False,222,11,5,2,cancelled,,,,,0,0,4,1,,,,,,,,,,
F0014848,14848,event,reservation,20250629,2025-06-29,False,233,4,5,1,cancelled,,,,,0,0,5,1,,,,,,,,,,
F0014849,14849,event,reservation,20250630,2025-06-30,False,3,19,3,3,cancelled,,,,,0,0,25,1,,,,,,,,,,
F0014850,14850,event,reservation,20250630,2025-06-30,False,140,33,1,5,pending,,,,,0,0,5,1,,,,,,,,,,
F0014851,14851,event,reservation,20250701,2025-07-01,False,321,7,3,1,fulfilled,,,,,0,0,8,1,,,,,,,,,,
F0014852,14852,event,reservation,20250701,2025-07-01,False,84,30,1,4,fulfilled,,,,,0,0,0,1,,,,,,,,,,
F0014853,14853,event,reservation,20250702,2025-07-02,False,14,69,5,9,fulfilled,,,,,0,0,0,1,,,,,,,,,,
F0014854,14854,event,reservation,20250702,2025-07-02,False,365,18,2,3,fulfilled,,,,,0,0,6,1,,,,,,,,,,
F0014855,14855,event,reservation,20250703,2025-07-03,False,139,11,1,2,pending,,,,,0,0,3,1,,,,,,,,,,
F0014856,14856,event,reservation,20250703,2025-07-03,False,215,53,5,7,fulfilled,,,,,0,0,1,1,,,,,,,,,,
F0014857,14857,event,reservation,20250703,2025-07-03,False,7,20,5,3,fulfilled,,,,,0,0,3,1,,,,,,,,,,
F0014858,14858,event,reservation,20250703,2025-07-03,False,415,4,5,1,fulfilled,,,,,0,0,4,1,,,,,,,,,,
F0014859,14859,event,reservation,20250703,2025-07-03,False,294,3,4,1,fulfilled,,,,,0,0,2,1,,,,,,,,,,
F0014860,14860,event,reservation,20250704,2025-07-04,False,391,15,3,2,cancelled,,,,,0,0,7,1,,,,,,,,,,
F0014861,14861,event,reservation,20250704,2025-07-04,False,200,1,1,1,fulfilled,,,,,0,0,4,1,,,,,,,,,,
F0014862,14862,event,reservation,20250706,2025-07-06,False,222,29,2,4,fulfilled,,,,,0,0,0,1,,,,,,,,,,
F0014863,14863,event,reservation,20250707,2025-07-07,False,339,26,2,4,fulfilled,,,,,0,0,5,1,,,,,,,,,,
F0014864,14864,event,reservation,20250707,2025-07-07,False,384,19,2,3,pending,,,,,0,0,4,1,,,,,,,,,,
F0014865,14865,event,reservation,20250708,2025-07-08,False,293,4,2,1,cancelled,,,,,0,0,4,1,,,,,,,,,,
F0014866,14866,event,reservation,20250708,2025-07-08,False,399,4,2,1,pending,,,,,0,0,4,1,,,,,,,,,,
F0014867,14867,event,reservation,20250708,2025-07-08,False,22,25,5,4,pending,,,,,0,0,6,1,,,,,,,,,,
F0014868,14868,event,reservation,20250708,2025-07-08,False,324,29,5,4,fulfilled,,,,,0,0,1,1,,,,,,,,,,
F0014869,14869,event,reservation,20250708,2025-07-08,False,245,23,1,3,fulfilled,,,,,0,0,0,1,,,,,,,,,,
F0014870,14870,event,reservation,20250709,2025-07-09,False,399,19,1,3,cancelled,,,,,0,0,3,1,,,,,,,,,,
F0014871,14871,event,reservation,20250709,2025-07-09,False,247,42,5,6,fulfilled,,,,,0,0,7,1,,,,,,,,,,
F0014872,14872,event,reservation,20250709,2025-07-09,False,151,1,5,1,fulfilled,,,,,0,0,5,1,,,,,,,,,,
F0014873,14873,event,reservation,20250709,2025-07-09,False,15,19,1,3,pending,,,,,0,0,9,1,,,,,,,,,,
F0014874,14874,event,reservation,20250710,2025-07-10,False,335,29,1,4,fulfilled,,,,,0,0,4,1,,,,,,,,,,
F0014875,14875,event,reservation,20250710,2025-07-10,False,424,4,2,1,cancelled,,,,,0,0,5,1,,,,,,,,,,
F0014876,14876,event,reservation,20250712,2025-07-12,False,184,69,5,9,fulfilled,,,,,0,0,2,1,,,,,,,,,,
F0014877,14877,event,reservation,20250713,2025-07-13,False,50,21,3,3,pending,,,,,0,0,1,1,,,,,,,,,,
F0014878,14878,event,reservation,20250714,2025-07-14,False,169,34,1,5,fulfilled,,,,,0,0,8,1,,,,,,,,,,
F0014879,14879,event,reservation,20250714,2025-07-14,False,344,19,5,3,cancelled,,,,,0,0,7,1,,,,,,,,,,
F0014880,14880,event,reservation,20250714,2025-07-14,False,225,35,1,5,fulfilled,,,,,0,0,3,1,,,,,,,,,,
F0014881,14881,event,reservation,20250714,2025-07-14,False,344,28,1,4,fulfilled,,,,,0,0,2,1,,,,,,,,,,
F0014882,14882,event,reservation,20250715,2025-07-15,False,149,17,1,3,fulfilled,,,,,0,0,4,1,,,,,,,,,,
F0014883,14883,event,reservation,20250715,2025-07-15,False,245,12,6,2,fulfilled,,,,,0,0,3,1,,,,,,,,,,
F0014884,14884,event,reservation,20250716,2025-07-16,False,208,2,2,1,cancelled,,,,,0,0,4,1,,,,,,,,,,
F0014885,14885,event,reservation,20250717,2025-07-17,False,263,9,2,2,fulfilled,,,,,0,0,4,1,,,,,,,,,,
F0014886,14886,event,reservation,20250717,2025-07-17,False,256,63,1,8,cancelled,,,,,0,0,0,1,,,,,,,,,,
F0014887,14887,event,reservation,20250717,2025-07-17,False,440,10,5,2,fulfilled,,,,,0,0,4,1,,,,,,,,,,
F0014888,14888,event,reservation,20250718,2025-07-18,False,50,1,2,1,pending,,,,,0,0,8,1,,,,,,,,,,
F0014889,14889,event,reservation,20250718,2025-07-18,False,17,1,4,1,cancelled,,,,,0,0,9,1,,,,,,,,,,
F0014890,14890,event,reservation,20250718,2025-07-18,False,431,9,2,2,pending,,,,,0,0,4,1,,,,,,,,,,
F0014891,14891,event,reservation,20250720,2025-07-20,False,260,2,4,1,fulfilled,,,,,0,0,7,1,,,,,,,,,,
F0014892,14892,event,reservation,20250721,2025-07-21,False,58,51,6,7,cancelled,,,,,0,0,11,1,,,,,,,,,,
F0014893,14893,event,reservation,20250721,2025-07-21,False,7,1,3,1,fulfilled,,,,,0,0,6,1,,,,,,,,,,
F0014894,14894,event,reservation,20250723,2025-07-23,False,153,1,1,1,fulfilled,,,,,0,0,5,1,,,,,,,,,,
F0014895,14895,event,reservation,20250723,2025-07-23,False,31,23,5,3,fulfilled,,,,,0,0,1,1,,,,,,,,,,
F0014896,14896,event,reservation,20250723,2025-07-23,False,151,8,2,1,fulfilled,,,,,0,0,1,1,,,,,,,,,,
F0014897,14897,event,reservation,20250724,2025-07-24,False,254,25,2,4,cancelled,,,,,0,0,7,1,,,,,,,,,,
F0014898,14898,event,reservation,20250724,2025-07-24,False,194,17,1,3,fulfilled,,,,,0,0,5,1,,,,,,,,,,
F0014899,14899,event,reservation,20250724,2025-07-24,False,258,26,1,4,pending,,,,,0,0,4,1,,,,,,,,,,
F0014900,14900,event,reservation,20250725,2025-07-25,False,17,21,5,3,pending,,,,,0,0,0,1,,,,,,,,,,
F0014901,14901,event,reservation,20250726,2025-07-26,False,48,19,2,3,fulfilled,,,,,0,0,3,1,,,,,,,,,,
F0014902,14902,event,reservation,20250727,2025-07-27,False,254,1,1,1,cancelled,,,,,0,0,3,1,,,,,,,,,,
F0014903,14903,event,reservation,20250727,2025-07-27,False,369,12,5,2,fulfilled,,,,,0,0,3,1,,,,,,,,,,
F0014904,14904,event,reservation,20250727,2025-07-27,False,87,5,1,1,cancelled,,,,,0,0,4,1,,,,,,,,,,
F0014905,14905,event,reservation,20250727,2025-07-27,False,255,26,1,4,fulfilled,,,,,0,0,4,1,,,,,,,,,,
F0014906,14906,event,reservation,20250727,2025-07-27,False,15,1,3,1,fulfilled,,,,,0,0,3,1,,,,,,,,,,
F0014907,14907,event,reservation,20250727,2025-07-27,False,436,40,4,5,fulfilled,,,,,0,0,11,1,,,,,,,,,,
F0014908,14908,event,reservation,20250728,2025-07-28,False,18,5,5,1,fulfilled,,,,,0,0,5,1,,,,,,,,,,
F0014909,14909,event,reservation,20250729,2025-07-29,False,185,19,4,3,pending,,,,,0,0,4,1,,,,,,,,,,
F0014910,14910,event,reservation,20250729,2025-07-29,False,208,18,1,3,fulfilled,,,,,0,0,3,1,,,,,,,,,,
F0014911,14911,event,reservation,20250729,2025-07-29,False,261,33,3,5,pending,,,,,0,0,13,1,,,,,,,,,,
F0014912,14912,event,reservation,20250729,2025-07-29,False,418,17,1,3,fulfilled,,,,,0,0,6,1,,,,,,,,,,
F0014913,14913,event,reservation,20250729,2025-07-29,False,336,64,3,8,fulfilled,,,,,0,0,0,1,,,,,,,,,,
F0014914,14914,event,reservation,20250729,2025-07-29,False,239,11,5,2,pending,,,,,0,0,8,1,,,,,,,,,,
F0014915,14915,event,reservation,20250730,2025-07-30,False,39,15,1,2,fulfilled,,,,,0,0,13,1,,,,,,,,,,
F0014916,14916,event,reservation,20250730,2025-07-30,False,68,35,1,5,fulfilled,,,,,0,0,6,1,,,,,,,,,,
F0014917,14917,event,reservation,20250731,2025-07-31,False,84,18,5,3,cancelled,,,,,0,0,11,1,,,,,,,,,,
F0014918,14918,event,reservation,20250731,2025-07-31,False,372,41,4,6,fulfilled,,,,,0,0,5,1,,,,,,,,,,
F0014919,14919,event,reservation,20250731,2025-07-31,False,258,11,5,2,fulfilled,,,,,0,0,8,1,,,,,,,,,,
F0014920,14920,event,reservation,20250801,2025-08-01,False,282,25,1,4,pending,,,,,0,0,5,1,,,,,,,,,,
F0014921,14921,event,reservation,20250801,2025-08-01,False,191,68,5,9,fulfilled,,,,,0,0,3,1,,,,,,,,,,
F0014922,14922,event,reservation,20250802,2025-08-02,False,204,17,2,3,fulfilled,,,,,0,0,5,1,,,,,,,,,,
F0014923,14923,event,reservation,20250804,2025-08-04,False,162,35,1,5,cancelled,,,,,0,0,4,1,,,,,,,,,,
F0014924,14924,event,reservation,20250805,2025-08-05,False,122,4,1,1,fulfilled,,,,,0,0,5,1,,,,,,,,,,
F0014925,14925,event,reservation,20250805,2025-08-05,False,27,51,2,7,pending,,,,,0,0,7,1,,,,,,,,,,
F0014926,14926,event,reservation,20250806,2025-08-06,False,8,1,1,1,fulfilled,,,,,0,0,6,1,,,,,,,,,,
F0014927,14927,event,reservation,20250806,2025-08-06,False,119,66,5,9,fulfilled,,,,,0,0,0,1,,,,,,,,,,
F0014928,14928,event,reservation,20250806,2025-08-06,False,245,12,1,2,cancelled,,,,,0,0,3,1,,,,,,,,,,
F0014929,14929,event,reservation,20250807,2025-08-07,False,180,9,1,2,cancelled,,,,,0,0,2,1,,,,,,,,,,
F0014930,14930,event,reservation,20250808,2025-08-08,False,381,67,1,9,cancelled,,,,,0,0,3,1,,,,,,,,,,
F0014931,14931,event,reservation,20250809,2025-08-09,False,78,5,5,1,fulfilled,,,,,0,0,7,1,,,,,,,,,,
F0014932,14932,event,reservation,20250809,2025-08-09,False,33,3,5,1,cancelled,,,,,0,0,4,1,,,,,,,,,,
F0014933,14933,event,reservation,20250810,2025-08-10,False,305,19,5,3,fulfilled,,,,,0,0,4,1,,,,,,,,,,
F0014934,14934,event,reservation,20250811,2025-08-11,False,49,3,1,1,pending,,,,,0,0,14,1,,,,,,,,,,
F0014935,14935,event,reservation,20250811,2025-08-11,False,120,20,4,3,fulfilled,,,,,0,0,5,1,,,,,,,,,,
F0014936,14936,event,reservation,20250812,2025-08-12,False,33,18,5,3,fulfilled,,,,,0,0,3,1,,,,,,,,,,
F0014937,14937,event,reservation,20250812,2025-08-12,False,346,1,5,1,cancelled,,,,,0,0,6,1,,,,,,,,,,
F0014938,14938,event,reservation,20250813,2025-08-13,False,328,25,3,4,fulfilled,,,,,0,0,6,1,,,,,,,,,,
F0014939,14939,event,reservation,20250813,2025-08-13,False,410,25,5,4,pending,,,,,0,0,9,1,,,,,,,,,,
F0014940,14940,event,reservation,20250813,2025-08-13,False,166,17,2,3,fulfilled,,,,,0,0,2,1,,,,,,,,,,
F0014941,14941,event,reservation,20250814,2025-08-14,False,26,60,1,8,fulfilled,,,,,0,0,0,1,,,,,,,,,,
F0014942,14942,event,reservation,20250814,2025-08-14,False,158,51,5,7,pending,,,,,0,0,3,1,,,,,,,,,,
F0014943,14943,event,reservation,20250815,2025-08-15,False,84,11,1,2,cancelled,,,,,0,0,3,1,,,,,,,,,,
F0014944,14944,event,reservation,20250815,2025-08-15,False,412,1,5,1,pending,,,,,0,0,3,1,,,,,,,,,,
F0014945,14945,event,reservation,20250815,2025-08-15,False,17,1,3,1,pending,,,,,0,0,9,1,,,,,,,,,,
F0014946,14946,event,reservation,20250818,2025-08-18,False,263,5,3,1,fulfilled,,,,,0,0,6,1,,,,,,,,,,
F0014947,14947,event,reservation,20250818,2025-08-18,False,427,25,5,4,fulfilled,,,,,0,0,3,1,,,,,,,,,,
F0014948,14948,event,reservation,20250818,2025-08-18,False,240,27,1,4,pending,,,,,0,0,1,1,,,,,,,,,,
F0014949,14949,event,reservation,20250819,2025-08-19,False,407,36,1,5,fulfilled,,,,,0,0,2,1,,,,,,,,,,
F0014950,14950,event,reservation,20250819,2025-08-19,False,361,4,5,1,cancelled,,,,,0,0,7,1,,,,,,,,,,
F0014951,14951,event,reservation,20250819,2025-08-19,False,437,19,5,3,pending,,,,,0,0,10,1,,,,,,,,,,
F0014952,14952,event,reservation,20250819,2025-08-19,False,202,10,2,2,fulfilled,,,,,0,0,4,1,,,,,,,,,,
F0014953,14953,event,reservation,20250820,2025-08-20,False,328,10,4,2,cancelled,,,,,0,0,4,1,,,,,,,,,,
F0014954,14954,event,reservation,20250820,2025-08-20,False,221,11,2,2,fulfilled,,,,,0,0,5,1,,,,,,,,,,
F0014955,14955,event,reservation,20250820,2025-08-20,False,448,1,4,1,cancelled,,,,,0,0,11,1,,,,,,,,,,
F0014956,14956,event,reservation,20250821,2025-08-21,False,108,2,5,1,pending,,,,,0,0,17,1,,,,,,,,,,
F0014957,14957,event,reservation,20250821,2025-08-21,False,337,11,1,2,pending,,,,,0,0,2,1,,,,,,,,,,
F0014958,14958,event,reservation,20250822,2025-08-22,False,89,4,4,1,pending,,,,,0,0,8,1,,,,,,,,,,
F0014959,14959,event,reservation,20250823,2025-08-23,False,64,2,4,1,fulfilled,,,,,0,0,2,1,,,,,,,,,,
F0014960,14960,event,reservation,20250823,2025-08-23,False,366,14,5,2,fulfilled,,,,,0,0,2,1,,,,,,,,,,
F0014961,14961,event,reservation,20250825,2025-08-25,False,431,1,5,1,cancelled,,,,,0,0,8,1,,,,,,,,,,
F0014962,14962,event,reservation,20250826,2025-08-26,False,22,17,2,3,pending,,,,,0,0,6,1,,,,,,,,,,
F0014963,14963,event,reservation,20250826,2025-08-26,False,379,2,1,1,fulfilled,,,,,0,0,5,1,,,,,,,,,,
F0014964,14964,event,reservation,20250827,2025-08-27,False,334,20,4,3,cancelled,,,,,0,0,5,1,,,,,,,,,,
F0014965,14965,event,reservation,20250827,2025-08-27,False,346,1,5,1,pending,,,,,0,0,9,1,,,,,,,,,,
F0014966,14966,event,reservation,20250827,2025-08-27,False,84,17,5,3,cancelled,,,,,0,0,7,1,,,,,,,,,,
F0014967,14967,event,reservation,20250827,2025-08-27,False,154,4,5,1,cancelled,,,,,0,0,8,1,,,,,,,,,,
