snapshot_id,date_id,snapshot_date,book_id,branch_id,category_id,total_copies,available_copies,active_loans,utilization_rate,availability_rate,out_of_stock,loan_count_total,loan_count_120d,unsatisfied_reservations,reallocation_priority
S0007939,20260331,2026-03-31,28,1,4,4,0,4,1.0,0.0,True,57,14,0,Normal
S0007940,20260331,2026-03-31,28,2,4,3,1,2,0.6667,0.3333,False,36,8,0,Low
S0007941,20260331,2026-03-31,28,3,4,2,1,1,0.5,0.5,False,33,8,0,Low
S0007942,20260331,2026-03-31,28,4,4,2,1,1,0.5,0.5,False,14,4,0,Low
S0007943,20260331,2026-03-31,28,5,4,3,1,2,0.6667,0.3333,False,31,9,0,Normal
S0007944,20260331,2026-03-31,28,6,4,2,1,1,0.5,0.5,False,14,6,0,Low
S0007945,20260331,2026-03-31,29,1,4,4,0,4,1.0,0.0,True,40,9,0,Normal
S0007946,20260331,2026-03-31,29,2,4,3,1,2,0.6667,0.3333,False,36,13,0,Low
S0007947,20260331,2026-03-31,29,3,4,2,1,1,0.5,0.5,False,20,5,0,Low
S0007948,20260331,2026-03-31,29,4,4,2,1,1,0.5,0.5,False,12,1,0,Low
S0007949,20260331,2026-03-31,29,5,4,3,0,3,1.0,0.0,True,21,3,0,Normal
S0007950,20260331,2026-03-31,29,6,4,2,1,1,0.5,0.5,False,13,4,0,Low
S0007951,20260331,2026-03-31,30,1,4,4,0,4,1.0,0.0,True,39,10,0,Normal
S0007952,20260331,2026-03-31,30,2,4,3,1,2,0.6667,0.3333,False,36,13,0,Low
S0007953,20260331,2026-03-31,30,3,4,2,1,1,0.5,0.5,False,20,5,0,Low
S0007954,20260331,2026-03-31,30,4,4,2,1,1,0.5,0.5,False,17,6,0,Low
S0007955,20260331,2026-03-31,30,5,4,3,0,3,1.0,0.0,True,30,4,0,Normal
S0007956,20260331,2026-03-31,30,6,4,2,1,1,0.5,0.5,False,10,0,0,Low
S0007957,20260331,2026-03-31,31,1,4,4,0,4,1.0,0.0,True,85,20,0,High
S0007958,20260331,2026-03-31,31,2,4,3,0,3,1.0,0.0,True,79,20,0,Normal
S0007959,20260331,2026-03-31,31,3,4,2,1,1,0.5,0.5,False,47,12,0,Low
S0007960,20260331,2026-03-31,31,4,4,2,0,2,1.0,0.0,True,35,8,0,Normal
S0007961,20260331,2026-03-31,31,5,4,3,0,3,1.0,0.0,True,58,20,0,Normal
S0007962,20260331,2026-03-31,31,6,4,2,1,1,0.5,0.5,False,27,8,0,Low
S0007963,20260331,2026-03-31,32,1,4,3,2,1,0.3333,0.6667,False,13,3,0,Low
S0007964,20260331,2026-03-31,32,2,4,3,2,1,0.3333,0.6667,False,9,3,0,Low
S0007965,20260331,2026-03-31,32,3,4,2,2,0,0.0,1.0,False,3,1,0,Low
S0007966,20260331,2026-03-31,32,4,4,1,1,0,0.0,1.0,False,6,1,0,Low
S0007967,20260331,2026-03-31,32,5,4,2,1,1,0.5,0.5,False,7,3,0,Low
S0007968,20260331,2026-03-31,32,6,4,1,1,0,0.0,1.0,False,1,0,0,Low
S0007969,20260331,2026-03-31,33,1,5,5,0,5,1.0,0.0,True,82,31,1,Critical
S0007970,20260331,2026-03-31,33,2,5,5,0,5,1.0,0.0,True,67,19,0,Normal
S0007971,20260331,2026-03-31,33,3,5,4,2,2,0.5,0.5,False,41,13,0,Low
S0007972,20260331,2026-03-31,33,4,5,3,0,3,1.0,0.0,True,26,5,0,Critical
S0007973,20260331,2026-03-31,33,5,5,4,0,4,1.0,0.0,True,60,17,1,Critical
S0007974,20260331,2026-03-31,33,6,5,3,1,2,0.6667,0.3333,False,19,4,0,Low
S0007975,20260331,2026-03-31,34,1,5,4,1,3,0.75,0.25,False,23,6,0,Normal
S0007976,20260331,2026-03-31,34,2,5,3,1,2,0.6667,0.3333,False,25,6,0,Low
S0007977,20260331,2026-03-31,34,3,5,2,1,1,0.5,0.5,False,14,3,0,Low
S0007978,20260331,2026-03-31,34,4,5,2,1,1,0.5,0.5,False,10,2,0,Low
S0007979,20260331,2026-03-31,34,5,5,3,1,2,0.6667,0.3333,False,13,3,0,Normal
S0007980,20260331,2026-03-31,34,6,5,2,1,1,0.5,0.5,False,12,4,0,Low
S0007981,20260331,2026-03-31,35,1,5,5,0,5,1.0,0.0,True,129,32,3,Critical
S0007982,20260331,2026-03-31,35,2,5,5,0,5,1.0,0.0,True,101,20,0,High
S0007983,20260331,2026-03-31,35,3,5,4,1,3,0.75,0.25,False,75,13,0,Low
S0007984,20260331,2026-03-31,35,4,5,3,0,3,1.0,0.0,True,37,9,0,High
S0007985,20260331,2026-03-31,35,5,5,4,0,4,1.0,0.0,True,94,27,2,Critical
S0007986,20260331,2026-03-31,35,6,5,3,1,2,0.6667,0.3333,False,34,6,0,Low
S0007987,20260331,2026-03-31,36,1,5,4,0,4,1.0,0.0,True,67,11,0,Normal
S0007988,20260331,2026-03-31,36,2,5,3,1,2,0.6667,0.3333,False,46,9,0,Low
S0007989,20260331,2026-03-31,36,3,5,2,1,1,0.5,0.5,False,30,6,0,Low
S0007990,20260331,2026-03-31,36,4,5,2,0,2,1.0,0.0,True,18,3,0,Normal
S0007991,20260331,2026-03-31,36,5,5,3,0,3,1.0,0.0,True,52,14,0,Normal
S0007992,20260331,2026-03-31,36,6,5,2,1,1,0.5,0.5,False,15,5,0,Low
S0007993,20260331,2026-03-31,37,1,5,4,1,3,0.75,0.25,False,38,5,0,Normal
S0007994,20260331,2026-03-31,37,2,5,3,1,2,0.6667,0.3333,False,27,4,0,Low
S0007995,20260331,2026-03-31,37,3,5,2,1,1,0.5,0.5,False,18,5,0,Low
S0007996,20260331,2026-03-31,37,4,5,2,1,1,0.5,0.5,False,18,3,0,Low
S0007997,20260331,2026-03-31,37,5,5,3,0,3,1.0,0.0,True,26,7,0,Normal
S0007998,20260331,2026-03-31,37,6,5,2,1,1,0.5,0.5,False,15,4,0,Low
S0007999,20260331,2026-03-31,38,1,5,4,1,3,0.75,0.25,False,21,7,0,Normal
S0008000,20260331,2026-03-31,38,2,5,3,1,2,0.6667,0.3333,False,28,7,0,Low
S0008001,20260331,2026-03-31,38,3,5,2,1,1,0.5,0.5,False,14,5,0,Low
S0008002,20260331,2026-03-31,38,4,5,2,1,1,0.5,0.5,False,11,3,0,Low
S0008003,20260331,2026-03-31,38,5,5,3,1,2,0.6667,0.3333,False,17,6,0,Low
S0008004,20260331,2026-03-31,38,6,5,2,1,1,0.5,0.5,False,7,2,0,Low
S0008005,20260331,2026-03-31,39,1,5,4,1,3,0.75,0.25,False,22,8,0,Low
S0008006,20260331,2026-03-31,39,2,5,3,1,2,0.6667,0.3333,False,25,5,0,Low
S0008007,20260331,2026-03-31,39,3,5,2,1,1,0.5,0.5,False,16,4,0,Low
S0008008,20260331,2026-03-31,39,4,5,2,1,1,0.5,0.5,False,4,0,0,Low
S0008009,20260331,2026-03-31,39,5,5,3,1,2,0.6667,0.3333,False,23,9,0,Normal
S0008010,20260331,2026-03-31,39,6,5,2,1,1,0.5,0.5,False,5,1,0,Low
S0008011,20260331,2026-03-31,40,1,5,5,0,5,1.0,0.0,True,135,36,2,Critical
S0008012,20260331,2026-03-31,40,2,5,5,0,5,1.0,0.0,True,120,36,1,High
S0008013,20260331,2026-03-31,40,3,5,4,1,3,0.75,0.25,False,63,20,0,Low
S0008014,20260331,2026-03-31,40,4,5,3,0,3,1.0,0.0,True,48,18,0,High
S0008015,20260331,2026-03-31,40,5,5,4,0,4,1.0,0.0,True,88,30,2,Critical
S0008016,20260331,2026-03-31,40,6,5,3,1,2,0.6667,0.3333,False,39,11,0,Low
S0008017,20260331,2026-03-31,41,1,6,5,0,5,1.0,0.0,True,111,22,1,Critical
S0008018,20260331,2026-03-31,41,2,6,5,0,5,1.0,0.0,True,134,30,1,Critical
S0008019,20260331,2026-03-31,41,3,6,4,1,3,0.75,0.25,False,72,14,0,Low
S0008020,20260331,2026-03-31,41,4,6,3,0,3,1.0,0.0,True,38,11,1,Critical
S0008021,20260331,2026-03-31,41,5,6,4,0,4,1.0,0.0,True,89,27,2,Critical
S0008022,20260331,2026-03-31,41,6,6,3,1,2,0.6667,0.3333,False,35,12,0,Low
S0008023,20260331,2026-03-31,42,1,6,5,0,5,1.0,0.0,True,109,29,2,Critical
S0008024,20260331,2026-03-31,42,2,6,5,0,5,1.0,0.0,True,118,36,0,Normal
S0008025,20260331,2026-03-31,42,3,6,4,1,3,0.75,0.25,False,66,14,0,Low
S0008026,20260331,2026-03-31,42,4,6,3,0,3,1.0,0.0,True,47,9,1,Critical
S0008027,20260331,2026-03-31,42,5,6,4,0,4,1.0,0.0,True,94,25,3,Critical
S0008028,20260331,2026-03-31,42,6,6,3,1,2,0.6667,0.3333,False,30,8,0,Low
S0008029,20260331,2026-03-31,43,1,6,4,1,3,0.75,0.25,False,26,7,0,Normal
S0008030,20260331,2026-03-31,43,2,6,3,1,2,0.6667,0.3333,False,30,10,0,Low
S0008031,20260331,2026-03-31,43,3,6,2,1,1,0.5,0.5,False,14,4,0,Low
S0008032,20260331,2026-03-31,43,4,6,2,1,1,0.5,0.5,False,5,3,0,Low
S0008033,20260331,2026-03-31,43,5,6,3,1,2,0.6667,0.3333,False,19,5,0,Low
S0008034,20260331,2026-03-31,43,6,6,2,1,1,0.5,0.5,False,10,0,0,Low
S0008035,20260331,2026-03-31,44,1,6,4,1,3,0.75,0.25,False,40,11,0,Normal
S0008036,20260331,2026-03-31,44,2,6,3,1,2,0.6667,0.3333,False,49,11,0,Low
S0008037,20260331,2026-03-31,44,3,6,2,1,1,0.5,0.5,False,25,4,0,Low
S0008038,20260331,2026-03-31,44,4,6,2,1,1,0.5,0.5,False,10,2,0,Low
S0008039,20260331,2026-03-31,44,5,6,3,1,2,0.6667,0.3333,False,36,10,0,Normal
S0008040,20260331,2026-03-31,44,6,6,2,1,1,0.5,0.5,False,18,6,0,Low
S0008041,20260331,2026-03-31,45,1,6,3,2,1,0.3333,0.6667,False,15,8,0,Low
S0008042,20260331,2026-03-31,45,2,6,3,2,1,0.3333,0.6667,False,20,5,0,Low
S0008043,20260331,2026-03-31,45,3,6,2,2,0,0.0,1.0,False,6,0,0,Low
S0008044,20260331,2026-03-31,45,4,6,1,1,0,0.0,1.0,False,5,2,0,Low
S0008045,20260331,2026-03-31,45,5,6,2,1,1,0.5,0.5,False,7,1,0,Low
S0008046,20260331,2026-03-31,45,6,6,1,1,0,0.0,1.0,False,5,2,0,Low
S0008047,20260331,2026-03-31,46,1,6,4,1,3,0.75,0.25,False,36,10,0,Normal
S0008048,20260331,2026-03-31,46,2,6,3,1,2,0.6667,0.3333,False,56,19,0,Low
S0008049,20260331,2026-03-31,46,3,6,2,1,1,0.5,0.5,False,30,10,0,Low
S0008050,20260331,2026-03-31,46,4,6,2,0,2,1.0,0.0,True,7,1,0,Normal
S0008051,20260331,2026-03-31,46,5,6,3,0,3,1.0,0.0,True,31,9,0,Normal
S0008052,20260331,2026-03-31,46,6,6,2,1,1,0.5,0.5,False,12,2,0,Low
S0008053,20260331,2026-03-31,47,1,6,4,0,4,1.0,0.0,True,44,13,0,Normal
S0008054,20260331,2026-03-31,47,2,6,3,1,2,0.6667,0.3333,False,63,14,0,Low
S0008055,20260331,2026-03-31,47,3,6,2,1,1,0.5,0.5,False,30,9,0,Low
S0008056,20260331,2026-03-31,47,4,6,2,0,2,1.0,0.0,True,17,8,0,Normal
S0008057,20260331,2026-03-31,47,5,6,3,0,3,1.0,0.0,True,56,18,0,Normal
S0008058,20260331,2026-03-31,47,6,6,2,1,1,0.5,0.5,False,16,2,0,Low
S0008059,20260331,2026-03-31,48,1,6,3,2,1,0.3333,0.6667,False,13,1,0,Low
S0008060,20260331,2026-03-31,48,2,6,3,2,1,0.3333,0.6667,False,17,4,0,Low
S0008061,20260331,2026-03-31,48,3,6,2,2,0,0.0,1.0,False,9,3,0,Low
S0008062,20260331,2026-03-31,48,4,6,1,1,0,0.0,1.0,False,4,0,0,Low
S0008063,20260331,2026-03-31,48,5,6,2,1,1,0.5,0.5,False,20,5,0,Low
S0008064,20260331,2026-03-31,48,6,6,1,1,0,0.0,1.0,False,1,0,0,Low
S0008065,20260331,2026-03-31,49,1,7,4,1,3,0.75,0.25,False,67,16,0,Normal
S0008066,20260331,2026-03-31,49,2,7,3,1,2,0.6667,0.3333,False,38,9,0,Low
S0008067,20260331,2026-03-31,49,3,7,2,1,1,0.5,0.5,False,44,9,0,Low
S0008068,20260331,2026-03-31,49,4,7,2,0,2,1.0,0.0,True,34,8,0,Normal
S0008069,20260331,2026-03-31,49,5,7,3,0,3,1.0,0.0,True,57,8,0,Normal
S0008070,20260331,2026-03-31,49,6,7,2,1,1,0.5,0.5,False,11,1,0,Low
S0008071,20260331,2026-03-31,50,1,7,4,0,4,1.0,0.0,True,50,15,0,Normal
S0008072,20260331,2026-03-31,50,2,7,3,1,2,0.6667,0.3333,False,33,8,0,Low
S0008073,20260331,2026-03-31,50,3,7,2,1,1,0.5,0.5,False,28,7,0,Low
S0008074,20260331,2026-03-31,50,4,7,2,1,1,0.5,0.5,False,17,2,0,Low
S0008075,20260331,2026-03-31,50,5,7,3,1,2,0.6667,0.3333,False,32,7,0,Low
S0008076,20260331,2026-03-31,50,6,7,2,1,1,0.5,0.5,False,11,4,0,Low
S0008077,20260331,2026-03-31,51,1,7,5,0,5,1.0,0.0,True,119,29,2,Critical
S0008078,20260331,2026-03-31,51,2,7,5,0,5,1.0,0.0,True,81,12,1,Critical
S0008079,20260331,2026-03-31,51,3,7,4,1,3,0.75,0.25,False,78,15,0,Low
S0008080,20260331,2026-03-31,51,4,7,3,0,3,1.0,0.0,True,49,13,0,Critical
S0008081,20260331,2026-03-31,51,5,7,4,0,4,1.0,0.0,True,95,23,1,Critical
S0008082,20260331,2026-03-31,51,6,7,3,1,2,0.6667,0.3333,False,33,10,0,Low
S0008083,20260331,2026-03-31,52,1,7,4,0,4,1.0,0.0,True,65,14,0,Normal
S0008084,20260331,2026-03-31,52,2,7,3,1,2,0.6667,0.3333,False,47,16,0,Low
S0008085,20260331,2026-03-31,52,3,7,2,1,1,0.5,0.5,False,32,6,0,Low
S0008086,20260331,2026-03-31,52,4,7,2,1,1,0.5,0.5,False,17,7,0,Low
S0008087,20260331,2026-03-31,52,5,7,3,1,2,0.6667,0.3333,False,42,11,0,Normal
S0008088,20260331,2026-03-31,52,6,7,2,1,1,0.5,0.5,False,11,1,0,Low
S0008089,20260331,2026-03-31,53,1,7,3,2,1,0.3333,0.6667,False,6,1,0,Low
S0008090,20260331,2026-03-31,53,2,7,3,2,1,0.3333,0.6667,False,8,3,0,Low
S0008091,20260331,2026-03-31,53,3,7,2,2,0,0.0,1.0,False,5,1,0,Low
S0008092,20260331,2026-03-31,53,4,7,1,1,0,0.0,1.0,False,2,2,0,Low
S0008093,20260331,2026-03-31,53,5,7,2,1,1,0.5,0.5,False,3,1,0,Low
S0008094,20260331,2026-03-31,53,6,7,1,1,0,0.0,1.0,False,2,0,0,Low
S0008095,20260331,2026-03-31,54,1,7,4,1,3,0.75,0.25,False,27,7,0,Normal
S0008096,20260331,2026-03-31,54,2,7,3,1,2,0.6667,0.3333,False,33,5,0,Low
S0008097,20260331,2026-03-31,54,3,7,2,1,1,0.5,0.5,False,25,7,0,Low
S0008098,20260331,2026-03-31,54,4,7,2,1,1,0.5,0.5,False,14,2,0,Low
S0008099,20260331,2026-03-31,54,5,7,3,1,2,0.6667,0.3333,False,37,12,0,Normal
S0008100,20260331,2026-03-31,54,6,7,2,1,1,0.5,0.5,False,8,2,0,Low
S0008101,20260331,2026-03-31,55,1,7,4,0,4,1.0,0.0,True,32,8,0,Normal
S0008102,20260331,2026-03-31,55,2,7,3,1,2,0.6667,0.3333,False,25,8,0,Low
S0008103,20260331,2026-03-31,55,3,7,2,1,1,0.5,0.5,False,32,5,0,Low
S0008104,20260331,2026-03-31,55,4,7,2,1,1,0.5,0.5,False,16,2,0,Low
S0008105,20260331,2026-03-31,55,5,7,3,0,3,1.0,0.0,True,25,10,0,Normal
S0008106,20260331,2026-03-31,55,6,7,2,1,1,0.5,0.5,False,6,1,0,Low
S0008107,20260331,2026-03-31,56,1,7,4,1,3,0.75,0.25,False,22,7,0,Normal
S0008108,20260331,2026-03-31,56,2,7,3,1,2,0.6667,0.3333,False,29,5,0,Low
S0008109,20260331,2026-03-31,56,3,7,2,1,1,0.5,0.5,False,18,7,0,Low
S0008110,20260331,2026-03-31,56,4,7,2,1,1,0.5,0.5,False,16,5,0,Low
S0008111,20260331,2026-03-31,56,5,7,3,1,2,0.6667,0.3333,False,28,4,0,Normal
S0008112,20260331,2026-03-31,56,6,7,2,1,1,0.5,0.5,False,5,1,0,Low
S0008113,20260331,2026-03-31,57,1,8,4,2,2,0.5,0.5,False,25,9,0,Low
S0008114,20260331,2026-03-31,57,2,8,4,2,2,0.5,0.5,False,7,2,0,Low
S0008115,20260331,2026-03-31,57,3,8,3,2,1,0.3333,0.6667,False,8,1,0,Low
S0008116,20260331,2026-03-31,57,4,8,2,1,1,0.5,0.5,False,11,2,0,Low
S0008117,20260331,2026-03-31,57,5,8,3,2,1,0.3333,0.6667,False,13,6,0,Low
S0008118,20260331,2026-03-31,57,6,8,2,2,0,0.0,1.0,False,9,4,0,Low
S0008119,20260331,2026-03-31,58,1,8,4,2,2,0.5,0.5,False,53,11,0,Low
S0008120,20260331,2026-03-31,58,2,8,4,3,1,0.25,0.75,False,44,13,0,Low
S0008121,20260331,2026-03-31,58,3,8,3,2,1,0.3333,0.6667,False,19,4,0,Low
S0008122,20260331,2026-03-31,58,4,8,2,1,1,0.5,0.5,False,16,3,0,Low
S0008123,20260331,2026-03-31,58,5,8,3,2,1,0.3333,0.6667,False,42,9,0,Low
S0008124,20260331,2026-03-31,58,6,8,2,2,0,0.0,1.0,False,9,2,0,Low
S0008125,20260331,2026-03-31,59,1,8,4,2,2,0.5,0.5,False,18,2,0,Low
S0008126,20260331,2026-03-31,59,2,8,4,3,1,0.25,0.75,False,13,3,0,Low
S0008127,20260331,2026-03-31,59,3,8,3,2,1,0.3333,0.6667,False,9,1,0,Low
S0008128,20260331,2026-03-31,59,4,8,2,1,1,0.5,0.5,False,10,3,0,Low
S0008129,20260331,2026-03-31,59,5,8,3,2,1,0.3333,0.6667,False,12,2,0,Low
S0008130,20260331,2026-03-31,59,6,8,2,2,0,0.0,1.0,False,7,4,0,Low
S0008131,20260331,2026-03-31,60,1,8,4,2,2,0.5,0.5,False,32,5,0,Low
S0008132,20260331,2026-03-31,60,2,8,4,2,2,0.5,0.5,False,23,5,0,Low
S0008133,20260331,2026-03-31,60,3,8,3,2,1,0.3333,0.6667,False,19,3,0,Low
S0008134,20260331,2026-03-31,60,4,8,2,1,1,0.5,0.5,False,14,3,0,Low
S0008135,20260331,2026-03-31,60,5,8,3,2,1,0.3333,0.6667,False,38,14,0,Low
S0008136,20260331,2026-03-31,60,6,8,2,2,0,0.0,1.0,False,9,2,0,Low
S0008137,20260331,2026-03-31,61,1,8,4,2,2,0.5,0.5,False,13,1,0,Low
S0008138,20260331,2026-03-31,61,2,8,4,3,1,0.25,0.75,False,10,3,0,Low
S0008139,20260331,2026-03-31,61,3,8,3,2,1,0.3333,0.6667,False,1,1,0,Low
S0008140,20260331,2026-03-31,61,4,8,2,1,1,0.5,0.5,False,4,2,0,Low
S0008141,20260331,2026-03-31,61,5,8,3,2,1,0.3333,0.6667,False,10,6,0,Low
S0008142,20260331,2026-03-31,61,6,8,2,2,0,0.0,1.0,False,3,0,0,Low
S0008143,20260331,2026-03-31,62,1,8,4,2,2,0.5,0.5,False,21,6,0,Low
S0008144,20260331,2026-03-31,62,2,8,4,3,1,0.25,0.75,False,11,0,0,Low
S0008145,20260331,2026-03-31,62,3,8,3,2,1,0.3333,0.6667,False,12,2,0,Low
S0008146,20260331,2026-03-31,62,4,8,2,1,1,0.5,0.5,False,14,1,0,Low
S0008147,20260331,2026-03-31,62,5,8,3,1,2,0.6667,0.3333,False,16,3,0,Low
S0008148,20260331,2026-03-31,62,6,8,2,2,0,0.0,1.0,False,9,2,0,Low
S0008149,20260331,2026-03-31,63,1,8,4,1,3,0.75,0.25,False,68,18,0,Normal
S0008150,20260331,2026-03-31,63,2,8,3,1,2,0.6667,0.3333,False,59,11,0,Low
S0008151,20260331,2026-03-31,63,3,8,2,1,1,0.5,0.5,False,32,12,0,Low
S0008152,20260331,2026-03-31,63,4,8,2,0,2,1.0,0.0,True,21,4,0,Normal
S0008153,20260331,2026-03-31,63,5,8,3,0,3,1.0,0.0,True,56,18,0,High
S0008154,20260331,2026-03-31,63,6,8,2,1,1,0.5,0.5,False,24,6,0,Low
S0008155,20260331,2026-03-31,64,1,8,4,0,4,1.0,0.0,True,86,22,0,Normal
S0008156,20260331,2026-03-31,64,2,8,3,1,2,0.6667,0.3333,False,63,17,0,Low
S0008157,20260331,2026-03-31,64,3,8,2,1,1,0.5,0.5,False,45,10,0,Low
S0008158,20260331,2026-03-31,64,4,8,2,1,1,0.5,0.5,False,26,6,0,Low
S0008159,20260331,2026-03-31,64,5,8,3,0,3,1.0,0.0,True,88,21,0,High
S0008160,20260331,2026-03-31,64,6,8,2,1,1,0.5,0.5,False,28,8,0,Low
S0008161,20260331,2026-03-31,65,1,9,4,2,2,0.5,0.5,False,54,12,0,Low
S0008162,20260331,2026-03-31,65,2,9,4,3,1,0.25,0.75,False,40,10,0,Low
S0008163,20260331,2026-03-31,65,3,9,3,2,1,0.3333,0.6667,False,13,3,0,Low
S0008164,20260331,2026-03-31,65,4,9,2,1,1,0.5,0.5,False,23,7,0,Low
S0008165,20260331,2026-03-31,65,5,9,3,2,1,0.3333,0.6667,False,43,13,0,Low
S0008166,20260331,2026-03-31,65,6,9,2,2,0,0.0,1.0,False,13,3,0,Low
S0008167,20260331,2026-03-31,66,1,9,4,2,2,0.5,0.5,False,59,18,0,Low
S0008168,20260331,2026-03-31,66,2,9,4,2,2,0.5,0.5,False,34,10,0,Low
S0008169,20260331,2026-03-31,66,3,9,3,2,1,0.3333,0.6667,False,30,6,0,Low
S0008170,20260331,2026-03-31,66,4,9,2,1,1,0.5,0.5,False,24,8,0,Low
S0008171,20260331,2026-03-31,66,5,9,3,2,1,0.3333,0.6667,False,41,12,0,Low
S0008172,20260331,2026-03-31,66,6,9,2,2,0,0.0,1.0,False,17,2,0,Low
S0008173,20260331,2026-03-31,67,1,9,4,2,2,0.5,0.5,False,35,7,0,Low
S0008174,20260331,2026-03-31,67,2,9,4,3,1,0.25,0.75,False,24,6,0,Low
S0008175,20260331,2026-03-31,67,3,9,3,2,1,0.3333,0.6667,False,10,2,0,Low
S0008176,20260331,2026-03-31,67,4,9,2,1,1,0.5,0.5,False,17,6,0,Low
S0008177,20260331,2026-03-31,67,5,9,3,2,1,0.3333,0.6667,False,23,6,0,Low
S0008178,20260331,2026-03-31,67,6,9,2,2,0,0.0,1.0,False,4,0,0,Low
S0008179,20260331,2026-03-31,68,1,9,4,2,2,0.5,0.5,False,40,10,0,Low
S0008180,20260331,2026-03-31,68,2,9,4,3,1,0.25,0.75,False,22,6,0,Low
S0008181,20260331,2026-03-31,68,3,9,3,2,1,0.3333,0.6667,False,8,2,0,Low
S0008182,20260331,2026-03-31,68,4,9,2,1,1,0.5,0.5,False,12,1,0,Low
S0008183,20260331,2026-03-31,68,5,9,3,2,1,0.3333,0.6667,False,20,3,0,Low
S0008184,20260331,2026-03-31,68,6,9,2,2,0,0.0,1.0,False,6,3,0,Low
S0008185,20260331,2026-03-31,69,1,9,4,2,2,0.5,0.5,False,57,16,0,Low
S0008186,20260331,2026-03-31,69,2,9,4,3,1,0.25,0.75,False,46,6,0,Low
S0008187,20260331,2026-03-31,69,3,9,3,2,1,0.3333,0.6667,False,30,12,0,Low
S0008188,20260331,2026-03-31,69,4,9,2,1,1,0.5,0.5,False,20,5,0,Low
S0008189,20260331,2026-03-31,69,5,9,3,2,1,0.3333,0.6667,False,28,10,0,Low
S0008190,20260331,2026-03-31,69,6,9,2,2,0,0.0,1.0,False,14,7,0,Low
S0008191,20260331,2026-03-31,70,1,9,4,2,2,0.5,0.5,False,38,4,0,Low
S0008192,20260331,2026-03-31,70,2,9,4,3,1,0.25,0.75,False,21,8,0,Low
S0008193,20260331,2026-03-31,70,3,9,3,2,1,0.3333,0.6667,False,17,3,0,Low
S0008194,20260331,2026-03-31,70,4,9,2,1,1,0.5,0.5,False,10,3,0,Low
S0008195,20260331,2026-03-31,70,5,9,3,2,1,0.3333,0.6667,False,20,7,0,Low
S0008196,20260331,2026-03-31,70,6,9,2,2,0,0.0,1.0,False,18,3,0,Low
S0008197,20260331,2026-03-31,71,1,9,4,2,2,0.5,0.5,False,25,8,0,Low
S0008198,20260331,2026-03-31,71,2,9,4,3,1,0.25,0.75,False,23,9,0,Low
S0008199,20260331,2026-03-31,71,3,9,3,2,1,0.3333,0.6667,False,4,1,0,Low
S0008200,20260331,2026-03-31,71,4,9,2,1,1,0.5,0.5,False,6,3,0,Low
S0008201,20260331,2026-03-31,71,5,9,3,2,1,0.3333,0.6667,False,11,6,0,Low
S0008202,20260331,2026-03-31,71,6,9,2,2,0,0.0,1.0,False,6,1,0,Low
S0008203,20260331,2026-03-31,72,1,9,4,2,2,0.5,0.5,False,25,10,0,Low
S0008204,20260331,2026-03-31,72,2,9,4,3,1,0.25,0.75,False,25,1,0,Low
S0008205,20260331,2026-03-31,72,3,9,3,2,1,0.3333,0.6667,False,5,1,0,Low
S0008206,20260331,2026-03-31,72,4,9,2,1,1,0.5,0.5,False,8,3,0,Low
S0008207,20260331,2026-03-31,72,5,9,3,2,1,0.3333,0.6667,False,11,2,0,Low
S0008208,20260331,2026-03-31,72,6,9,2,2,0,0.0,1.0,False,4,0,0,Low
S0008209,20260430,2026-04-30,1,1,1,8,0,8,1.0,0.0,True,123,29,6,Critical
S0008210,20260430,2026-04-30,1,2,1,7,0,7,1.0,0.0,True,93,17,6,Critical
S0008211,20260430,2026-04-30,1,3,1,5,0,5,1.0,0.0,True,44,9,1,High
S0008212,20260430,2026-04-30,1,4,1,4,0,4,1.0,0.0,True,42,6,3,Critical
S0008213,20260430,2026-04-30,1,5,1,6,0,6,1.0,0.0,True,79,21,5,Critical
S0008214,20260430,2026-04-30,1,6,1,4,1,3,0.75,0.25,False,36,5,0,Normal
S0008215,20260430,2026-04-30,2,1,1,8,0,8,1.0,0.0,True,63,16,6,Critical
S0008216,20260430,2026-04-30,2,2,1,7,0,7,1.0,0.0,True,41,8,3,Critical
S0008217,20260430,2026-04-30,2,3,1,5,0,5,1.0,0.0,True,29,4,0,Normal
S0008218,20260430,2026-04-30,2,4,1,4,0,4,1.0,0.0,True,19,3,2,Critical
S0008219,20260430,2026-04-30,2,5,1,6,0,6,1.0,0.0,True,44,8,4,Critical
S0008220,20260430,2026-04-30,2,6,1,4,1,3,0.75,0.25,False,16,3,0,Low
S0008221,20260430,2026-04-30,3,1,1,5,0,5,1.0,0.0,True,70,14,3,Critical
S0008222,20260430,2026-04-30,3,2,1,5,0,5,1.0,0.0,True,67,13,1,Critical
S0008223,20260430,2026-04-30,3,3,1,4,1,3,0.75,0.25,False,28,4,0,Low
S0008224,20260430,2026-04-30,3,4,1,3,0,3,1.0,0.0,True,25,6,0,High
S0008225,20260430,2026-04-30,3,5,1,4,0,4,1.0,0.0,True,40,12,2,Critical
S0008226,20260430,2026-04-30,3,6,1,3,1,2,0.6667,0.3333,False,21,1,0,Low
S0008227,20260430,2026-04-30,4,1,1,8,0,8,1.0,0.0,True,165,28,6,Critical
S0008228,20260430,2026-04-30,4,2,1,7,0,7,1.0,0.0,True,116,21,6,Critical
S0008229,20260430,2026-04-30,4,3,1,5,0,5,1.0,0.0,True,75,13,0,High
